timestamp,employer,job_title,year_employer,year_exp,base_pay,signing_bonus,annaul_bonus,annual_stock,sex
"3/22/2016 4:37:28","","devops",0,0,70000,0,0,0,""
"3/22/2016 4:39:23","MIT Lincoln Lab","Associate Staff",5,5,98000,0,0,0,"Male"
"3/22/2016 4:40:02","Parisian Startup","Lead Developer",2,4,51000,2500,0,1000,"Male"
"3/22/2016 4:40:07","Amazon","SDE1",1,1,80000,10000,0,20000,"Male"
"3/22/2016 4:40:50","Western Union","Senior Application Architect",2,18,130000,0,20000,0,"Male"
"3/22/2016 4:40:59","Interactive Intelligence","Development Manager",4,8,83500,0,15000,2000,"Male"
"3/22/2016 4:44:27","Aon","Senior Team Lead",3,12,110000,0,20000,0,"Male"
"3/22/2016 4:45:13","","Backend developer",3,3,11000,0,0,0,"Male"
"3/22/2016 4:46:32","Multinational Mobile Sector","Software Engineer",5,7,30000,0,1500,0,"Male"
"3/22/2016 4:46:33","Local Webdev Company","Fullstack Webdeveloper",2,20,37600,0,500,0,"Male"
"3/22/2016 4:47:14","DataStampa","Junior Software Developer",1,1,20000,0,5,0,"Male"
"3/22/2016 4:48:34","","Application Developer",0,0,120000,0,0,0,"Male"
"3/22/2016 4:50:28","IBM","IT Architect",2,4,76000,8000,4000,0,"Male"
"3/22/2016 4:52:44","","Architect",10,13,130000,0,5000,0,"Male"
"3/22/2016 4:53:08","","Mr",0,0,77600,0,0,0,""
"3/22/2016 4:54:53","","Software engineer",3,6,28000,0,0,0,"Male"
"3/22/2016 4:55:20","","Data Engineer",0,3,83000,0,0,0,"Male"
"3/22/2016 4:56:21","150 person IT consulting company","Senior Consultant",5,9,70000,0,3000,0,"Male"
"3/22/2016 4:56:42","","Software Engineer",1,18,100000,0,0,0,"Male"
"3/22/2016 4:57:58","Mirantis","OpenStack Software Engineer, T2",1,6,34800,0,0,0,"Male"
"3/22/2016 4:58:52","Healthcare system","Application Development Analyst",1,5,77000,0,500,0,"Male"
"3/22/2016 4:59:17","","Mobile Developer",0,3,35000,0,0,0,"Male"
"3/22/2016 4:59:21","Software House","iOS Developer",0,5,30000,0,0,0,"Male"
"3/22/2016 5:00:43","","Mobile Developer",0,3,35000,0,0,0,"Male"
"3/22/2016 5:03:25","","Software engineer",2,9,39000,0,0,0,"Male"
"3/22/2016 5:04:50","","Software Engineer",1,10,50000,0,0,0,"Male"
"3/22/2016 5:08:43","Goodgame Studios","Backend Developer",3,7,43800,0,0,0,"Male"
"3/22/2016 5:10:03","","Software Engineer III",1,3,95000,0,0,0,"Male"
"3/22/2016 5:10:13","Amazon","Software Development Engineer",1,25,98000,22000,0,0,"Male"
"3/22/2016 5:10:29","A media company","Runs numerous departments",0,0,210000,0,50,0,"Male"
"3/22/2016 5:11:44","Independent School System","IT Technician",2,5,22000,0,0,0,"Male"
"3/22/2016 5:15:48","University of Grenoble","Postdoc",1,4,33700,0,0,0,"Male"
"3/22/2016 5:13:51","Celtra","Developer",1,9,32000,0,9600,0,"Male"
"3/22/2016 5:16:25","","Senior Software Engineer",0,0,110000,0,0,0,"Male"
"3/22/2016 5:17:09","","VP Engineering",1,20,220000,0,50000,0,""
"3/22/2016 5:18:27","","Backend Engineer",1,0,35900,0,0,0,"Male"
"3/22/2016 5:18:17","","Software Developer",0,0,77000,0,7700,0,"Male"
"3/22/2016 5:18:31","Startup","Founder",4,11,100000,0,0,0,"Male"
"3/22/2016 5:19:49","","Full Stack Web Developer",1,3,55000,0,0,0,"Male"
"3/22/2016 5:20:38","","Senior Python developer",1,9,48000,0,0,0,"Male"
"3/22/2016 5:20:41","","Linux embedded deveopper",1,2,41500,0,0,0,"Male"
"3/22/2016 5:20:53","","CEO",0,0,10000000,0,0,0,""
"3/22/2016 5:22:00","","Junior Developer",0,25,50000,0,0,0,"Male"
"3/22/2016 5:22:07","","Junior Developer",0,25,50000,0,0,0,"Male"
"3/22/2016 5:22:41","Globe Electric","VP, Digital",5,8,130000,0,50000,0,"Male"
"3/22/2016 5:23:32","","PHP Developer",1,4,65000,0,0,0,"Male"
"3/22/2016 5:23:35","","Software Engineer",3,3,83000,0,8300,0,"Male"
"3/22/2016 5:23:39","","Web Developer",1,1,12000,0,0,0,"Male"
"3/22/2016 5:24:11","HVFCU","Programmer Analyst",2,5,65000,0,3,0,"Male"
"3/22/2016 5:24:29","","Software Engineer 3",2,6,83500,0,3000,0,"Male"
"3/22/2016 5:24:56","Highmark","Information Security",2,8,90000,5000,0,0,"Male"
"3/22/2016 5:25:40","","Lead Data Scientist",4,8,145000,0,25000,0,"Male"
"3/22/2016 5:26:01","","Director of Product",5,18,130000,0,10000,0,"Male"
"3/22/2016 5:26:26","Attain","Consultant",3,6,65000,3000,0,0,"Male"
"3/22/2016 5:28:19","SIlicus","Tech Architect",4,14,20,0,0,0,"Male"
"3/22/2016 5:29:46","","Android Developer",2,6,28198,0,0,0,"Male"
"3/22/2016 5:31:23","","Sr software architect",5,15,130000,0,10000,0,"Male"
"3/22/2016 5:31:51","","Product Manager",3,12,140000,0,0,0,"Male"
"3/22/2016 5:32:30","Grab","SDE 1",1,1,70000,0,10000,0,"Male"
"3/22/2016 5:34:07","","Mobile Application Developer",1,10,90000,0,0,0,"Male"
"3/22/2016 5:34:08","","Web Developer",1,2,70000,0,0,0,"Female"
"3/22/2016 5:34:01","Beintoo","Technical Account Manager",1,10,43000,0,0,0,"Male"
"3/22/2016 5:34:16","","Full Stack Dev",1,1,105000,0,0,0,"Male"
"3/22/2016 5:35:17","Google","Sr Staff Program Mgr",0,15,195500,0,25,100,"Male"
"3/22/2016 5:36:49","Acreo AB","Research engineer",2013,0,42347,0,0,0,"Male"
"3/22/2016 5:36:58","Salsify","Senior Software Engineer",1,5,130000,0,0,10000,"Male"
"3/22/2016 5:39:27","","Sr Web Developer",15,12,110000,0,0,0,"Male"
"3/22/2016 5:41:43","Me","Worker",9,10,10000000,999999,999999,1234567,"Not sure yet"
"3/22/2016 5:42:20","London Startup","Lead Web Developer",2,8,41000,0,0,0,"Male"
"3/22/2016 5:42:27","Cirrus Logic","Senior Verification Engineer",1,15,140000,10000,15000,15000,"Male"
"3/22/2016 5:43:41","Amazon","SDE II",35,35,119000,0,0,70000,"Male"
"3/22/2016 5:44:05","","Tester",2,10,18000,0,0,0,"Male"
"3/22/2016 5:44:11","University of Bristol","Research Associate",2,6,34500,0,0,0,"Male"
"3/22/2016 5:44:11","","Security Analyst",2,2,57000,0,0,0,"Male"
"3/22/2016 5:44:20","","Android",1,5,25600,0,2100,0,"Male"
"3/22/2016 5:44:26","Cybercom Group","Software Developer",1,5,48000,0,0,0,"Male"
"3/22/2016 5:44:32","Software Factory","iOS Software Developer",3,0,23200,0,0,0,"Male"
"3/22/2016 5:45:03","","Senior Software Developer",4,12,90000,0,1000,0,"Male"
"3/22/2016 5:45:17","Google","Staff software Engineer",4,6,195000,25000,42000,140000,"Male"
"3/22/2016 5:46:12","","Data Engineer",1,6,124000,10000,0,0,"Male"
"3/22/2016 5:46:49","","Firmware engineer",4,7,55,0,15,0,"Male"
"3/22/2016 5:46:54","Bullhorn","Software Engineer",15,2,55000,0,8,0,"Male"
"3/22/2016 5:48:06","Cisco Systems","Systems Engineer",16,26,135000,0,0,0,"Male"
"3/22/2016 5:47:20","","Software Developer III",1,7,110000,18000,16500,0,"Male"
"3/22/2016 5:48:15","HERE GmbH","Senior iOS Developer",1,9,63,0,6,0,"Male"
"3/22/2016 5:51:44","","Lead Back-end Engineer",1,8,45000,0,0,0,"Male"
"3/22/2016 5:53:25","","Java Programmer",4,0,7000,0,0,0,"Male"
"3/22/2016 5:54:13","","Software Engineer",2,5,80000,5000,0,0,"Male"
"3/22/2016 5:54:24","Ullink","Software Developer",5,5,27000,3000,0,0,"Male"
"3/22/2016 5:55:24","clickbus","front end",1,10,117,0,0,0,"Male"
"3/22/2016 5:57:08","","Data Engineer",1,1,55000,0,0,0,"Male"
"3/22/2016 6:00:03","Startup (20 people)","Developer",3,5,92000,2000,0,1000,"Male"
"3/22/2016 6:02:51","Manitoba Public Insurance","Analyst",6,6,7117493,0,0,0,"Male"
"3/22/2016 6:09:13","","Data Scientist",0,4,165000,0,0,0,"Male"
"3/22/2016 6:10:09","","Senior Software Engineer",1,6,100000,0,0,0,"Male"
"3/22/2016 6:12:07","Google","Software Engineer 4",0,6,150000,40000,22500,60000,"Male"
"3/22/2016 6:13:50","","UX Designer",1,5,55000,0,5500,0,"Male"
"3/22/2016 6:16:50","IBM","Software Engineer",2,2,75000,3000,0,0,"Male"
"3/22/2016 6:17:28","Altran","Software consultant",1,4,25000,0,300,0,"Male"
"3/22/2016 6:18:50","Booking.com","UX Designer",2,7,58,0,0,0,"Male"
"3/22/2016 6:20:09","","Software Engineer",1,3,44000,0,0,0,"Male"
"3/22/2016 6:21:06","","Senior Developer",1,8,50000,0,6000,5000,"Male"
"3/22/2016 6:22:28","Startup","Software Engineer",1,4,145000,0,0,105000,"Male"
"3/22/2016 6:23:47","JobTeaser","Senior Developer",3,8,55,0,0,0,"Male"
"3/22/2016 6:24:03","","Software Developer",1,12,40000,0,0,0,"Male"
"3/22/2016 6:24:05","Hughes","Software Engineer 1",1,25,72000,10000,3000,1500,"Female"
"3/22/2016 6:26:55","Ernst & Young","Senior - Risk Assurance",25,25,75000,3000,0,0,"Male"
"3/22/2016 6:28:21","Mid size company","Software Developer",5,5,130000,0,0,0,"Male"
"3/22/2016 6:29:23","","Software Developer",0,16,100000,0,0,0,"Male"
"3/22/2016 6:29:26","","Rebs",0,0,38000,0,0,0,""
"3/22/2016 6:30:04","","Senior Software Engineer",2,15,115000,0,2000,0,""
"3/22/2016 6:31:12","self-employed","Software Engineer",1,2,150000,0,0,0,"Male"
"3/22/2016 6:31:13","Startup","Developer",1,1,62000,0,5000,0,"Male"
"3/22/2016 6:33:58","Shutterstock","Principal Software Engineer",2,10,160000,5000,10,2000,"Male"
"3/22/2016 6:33:59","","Sr Business Analyst",1,4,145000,0,14500,0,"Female"
"3/22/2016 6:34:03","Divid","Software Developer",3,10,48000,0,1500,0,"Male"
"3/22/2016 6:35:23","","Reverse Engineer",4,15,185000,0,25000,20000,"Male"
"3/22/2016 6:36:02","Definiens AG","Quality Assurance Engineer",1,11,55000,2000,3,0,"Male"
"3/22/2016 6:43:49","","Sr systems analyst",0,0,120000,0,0,0,"Female"
"3/22/2016 6:44:36","IBM","Network Specialist",1,25,117000,10000,0,0,"Male"
"3/22/2016 6:45:07","Legalwebb UK LTD","Software Engineer",4,8,18000,0,0,0,"Male"
"3/22/2016 6:47:18","Mount Anthony Union HS","Technology Teacher",7,20,65000,0,0,0,"Male"
"3/22/2016 6:47:55","","Operations Support Manager",4,10,90000,0,0,0,"Male"
"3/22/2016 6:48:37","","Senior User Experience Consultant",0,0,150000,5000,0,0,""
"3/22/2016 6:51:06","Arago","Software Engineer",2,6,52500,0,500,0,"Male"
"3/22/2016 6:53:18","Medium Financial Firm","Systems Administrator",3,5,61000,0,2000,0,"Male"
"3/22/2016 6:55:17","","Software Engineer",7,7,112000,6000,2000,9000,"Male"
"3/22/2016 6:55:59","","Lead Developer",2,7,42000,0,0,0,"Male"
"3/22/2016 6:56:03","Oklahoma University","Programmer Analyst",4,10,60000,0,0,0,"Female"
"3/22/2016 6:57:05","","Senior Web Developer",2,12,55000,0,0,0,"Male"
"3/22/2016 6:58:31","Facebook","UIE",15,7,140000,0,0,0,"Male"
"3/22/2016 6:59:43","Big Cloud Company","Security",0,8,262000,120000,92000,0,"Male"
"3/22/2016 7:02:19","Cerner","Software Architect",8,8,99000,0,0,0,"Female"
"3/22/2016 7:02:52","large digital media publisher","Systems Administrator",10,25,100000,0,2000,0,"Male"
"3/22/2016 7:03:06","","Windows Application Programmer",5,16,130000,0,0,0,"Male"
"3/22/2016 7:05:46","Concepta","Mobile App Developer",3,7,65000,0,0,0,"Male"
"3/22/2016 7:08:22","Allflex USA","Sr. NET Developer",0,8,90000,10000,0,0,"Male"
"3/22/2016 7:13:36","Target","Senior Software Engineer",15,5,124000,0,0,10000,"Male"
"3/22/2016 7:14:09","","Senior Software Engineer",0,8,88000,0,0,0,"Male"
"3/22/2016 7:14:18","Startup","Software engineer",0,5,55000,0,0,0,"Male"
"3/22/2016 7:18:09","","Senior Software Engineer",15,11,197400,0,0,0,"Male"
"3/22/2016 7:21:10","20-person startup","Software Engineer",2,3,105000,0,0,5000,"Male"
"3/22/2016 7:22:30","","System engineer",5,5,40000,0,500,0,"Male"
"3/22/2016 7:24:24","","System Engineer",1,2,35000,0,0,0,"Male"
"3/22/2016 7:26:31","","Director of User Experience",2,6,100000,0,0,0,"Female"
"3/22/2016 7:27:49","","Software Engineer IV",1,7,90000,0,0,0,"Male"
"3/22/2016 7:29:19","Mirantis","Software Engineer",1,10,33600,0,0,0,"Male"
"3/22/2016 7:30:39","","Developer",5,12,47000,0,0,0,"Male"
"3/22/2016 7:33:19","","Associate UI Developer",1,1,60000,0,0,0,"Male"
"3/22/2016 7:33:47","","Software development lead",3,15,130000,0,18000,0,"Male"
"3/22/2016 7:37:52","American Express","Developer",5,0,78500,5000,0,0,"Male"
"3/22/2016 7:44:51","Freelance","Freelance iOS Engineer",5,6,188000,0,0,0,"Male"
"3/22/2016 7:45:47","","UX Designer",2,3,86000,0,0,10000,"Male"
"3/22/2016 7:46:32","Private Insurance Company","Network Engineer",2,5,120000,0,2000,0,"Male"
"3/22/2016 7:50:28","Code 42","Associate Software Engineer",25,45,75600,0,4000,0,"Male"
"3/22/2016 7:51:47","Orbital ATK","Associate Electrical Engineer",1,2,65850,0,0,0,"Male"
"3/22/2016 7:56:04","Deloitte Advisory","Consultant",1,1,63000,10000,0,0,"Male"
"3/22/2016 7:57:17","","Product Manager",2,2,100000,5000,5000,20000,"Male"
"3/22/2016 7:59:42","","Senior Software Engineer",2,4,90000,0,0,0,"Male"
"3/22/2016 8:01:02","Code 42","Senior Software Engineer",4,9,96000,0,5000,0,"Male"
"3/22/2016 8:01:38","","Software Engineer",9,9,72000,0,500,0,"Male"
"3/22/2016 8:01:47","","Frontend Developer",3,5,48000,0,0,0,"Male"
"3/22/2016 8:03:14","Blue Trail Software","iOS Lead Developer",2,7,43200,0,3600,0,"Male"
"3/22/2016 8:03:35","","Software Engineer III",0,0,1000000,0,0,0,"Dog"
"3/22/2016 8:03:46","Motortrak","PHP Developer",3,10,38000,0,0,0,"Male"
"3/22/2016 8:05:45","Cantonal Administration","Senior Software Engineer",4,6,117000,0,0,0,"Male"
"3/22/2016 8:05:47","Amazon","SysDE",15,10,120000,50000,0,0,"Male"
"3/22/2016 8:07:44","","Software Engineer",0,1,90000,0,0,0,"Male"
"3/22/2016 8:10:29","Radialpoint","Senior Software Developer",6,0,86400,0,7000,0,"Male"
"3/22/2016 8:11:08","","Software Engineer",25,4,79000,0,0,0,"Male"
"3/22/2016 8:13:38","LinkedIn","Senior Software Engineer",1,3,159000,40000,15900,70000,"Male"
"3/22/2016 8:15:47","Central University of Las Villas","Senior Fullstack Developer",15,18,240,0,0,0,"Male"
"3/22/2016 8:16:58","","Senior Software Developer",1,4,130000,0,10000,0,"Male"
"3/22/2016 8:17:33","local college","Web Developer",0,7,62000,0,0,0,"Male"
"3/22/2016 8:24:44","","Software Developer",5,10,150000,0,0,0,"Male"
"3/22/2016 8:29:06","","Sr. Product Manager",2,8,125000,0,15000,25000,"Male"
"3/22/2016 8:30:30","DocNetwork","Developer",0,5,42000,0,0,0,"Male"
"3/22/2016 8:31:11","simplify digital","software developer",2,4,25000,0,0,0,"Male"
"3/22/2016 8:34:21","YC Startup","Software Engineer",1,10,104000,0,15600,0,"Male"
"3/22/2016 8:37:41","Hewlett Packard Enterprise","Software Engineer VII",6,36,206000,0,15000,8000,"Male"
"3/22/2016 8:40:04","","Product Engineer",1,4,150000,0,0,0,"Male"
"3/22/2016 8:40:15","Hewlett Packard Enterprise","IT engineer",3,17,31200,0,0,0,"Male"
"3/22/2016 8:40:32","Mid-size startup (Series B)","Tech Lead",2,6,170000,0,0,60000170000,"Male"
"3/22/2016 8:49:21","Lockheed Martin","Technologist",1,10,45850,0,0,0,"Male"
"3/22/2016 8:50:15","The Boss","Developer",2,10,36000,0,0,0,"Male"
"3/22/2016 8:52:56","","Director of Data Analytics",0,20,160000,0,0,0,"Male"
"3/22/2016 8:59:55","","Software Engineer",4,7,85000,0,9375,0,"Male"
"3/22/2016 9:04:28","FinTech","Head Of IT",1,12,130000,0,0,2,"Male"
"3/22/2016 9:04:33","LAIKA","Systems Administrator",0,0,77000,0,2000,0,"Male"
"3/22/2016 9:04:56","Anonymous Startup","Software Architect",3,20,128000,1,0,0,"Male"
"3/22/2016 9:06:16","Missouri S&T","Systems Administrator",10,15,56000,0,0,0,"Male"
"3/22/2016 9:11:56","Customers Bank","Software Admin",25,9,76000,0,1000,0,"Male"
"3/22/2016 9:20:24","Freelance","Contractor",2,10,160000,0,0,0,"Male"
"3/22/2016 9:21:11","Facebook","Strategic Value Executive",5,10,350000,100000,750000,150000,"Male"
"3/22/2016 9:21:19","Epic","Integration Engineer",5,7,73000,0,5000,3000,"Male"
"3/22/2016 9:23:05","China Airlines","Assistant Programmer",1,1,13000,0,1500,0,"Male"
"3/22/2016 9:27:37","Maine OIT","Computer Programmer",1,9,40000,0,2000,0,"Male"
"3/22/2016 9:29:50","","Senior software engineer",6,11,47000,0,7000,4000,"Male"
"3/22/2016 9:30:25","Twilio","Senior Software Engineer",3,10,135000,5000,0,80,"Male"
"3/22/2016 9:33:11","FDS","Team Lead",3,12,126000,0,0,0,"Male"
"3/22/2016 9:33:52","","Lead Developer",0,16,160000,0,10,0,"Male"
"3/22/2016 9:35:31","","Software Developer - Mobile",0,0,60000,0,0,0,""
"3/22/2016 9:35:30","US Army","IT Specialist",6,6,72000,0,2000,0,"Male"
"3/22/2016 9:36:22","","DBA (MySQL)",1,6,165000,0,0,0,"Male"
"3/22/2016 9:39:03","","Software Developer",2,10,87250,0,750,0,"Male"
"3/22/2016 9:41:16","Microsoft","User Researcher",1,5,112000,10000,0,0,"Male"
"3/22/2016 9:43:06","Startup","Data Scientist",1,3,140000,0,0,150000,"Male"
"3/22/2016 9:46:41","Google","Software Engineer",6,7,141000,0,21000,70000,"Male"
"3/22/2016 9:55:13","","Software Engineer",0,0,87500,5000,8750,5000,"Male"
"3/22/2016 9:58:19","","Javascript Developer",1,5,92500,0,0,0,"Male"
"3/22/2016 9:58:27","","Sr. Software Engineer",1,5,101500,0,2000,0,"Male"
"3/22/2016 10:02:12","","Manager Quality Assurance",6,14,90000,0,6000,0,"Male"
"3/22/2016 10:03:28","a solar company","Lead Embedded Controls Engineer",1,5,125000,0,0,0,"Male"
"3/22/2016 10:03:40","","Systems Programmer",75,10,100000,0,15000,0,"Male"
"3/22/2016 10:04:45","Zillow","Senior Software Development Engineer",1,4,140000,30000,0,50000,"Male"
"3/22/2016 10:07:02","","Software Engineer",4,8,160000,0,0,30000,"Male"
"3/22/2016 10:14:04","","Senior Information Architect",1,3,90000,0,0,500,"Male"
"3/22/2016 10:15:20","Altice Labs","Software Engineer",0,5,23000,0,0,0,"Male"
"3/22/2016 10:18:38","","Full Stack Developer",1,35,1100000,15,100000,0,"Male"
"3/22/2016 10:18:07","","programmer",6,9,56800,0,0,0,"Male"
"3/22/2016 10:20:48","Coupang","Software Engineer",0,0,125000,0,0,0,""
"3/22/2016 10:22:17","","Software Developer",1,2,66000,0,4000,3000,"Female"
"3/22/2016 10:29:28","Scopely","People Business Partner",3,3,140000,0,20000,0,"Male"
"3/22/2016 10:29:42","Google","Software Engineer III",4,4,136000,7500,20400,61320,"Male"
"3/22/2016 10:30:14","Canonical","Software Engineer",5,16,150000,0,10000,0,"Male"
"3/22/2016 10:32:05","","Software Engineer",1,3,110000,0,0,0,"Male"
"3/22/2016 10:35:07","","Cloud Operations Engineer",1,4,75000,0,0,0,"Male"
"3/22/2016 10:37:09","","Software Engineer",2,10,100000,0,0,0,"Male"
"3/22/2016 10:39:40","","Sr. Software Developer",3,16,150000,10000,15000,6000,"Male"
"3/22/2016 10:40:16","Facebook","Software Engineer",0,0,105000,85000,10000,40000,"Male"
"3/22/2016 10:40:49","","Software Engineer",1,2,93000,0,1000,0,"Male"
"3/22/2016 10:41:17","Juniper","Staff Engineer",3,10,140000,25000,20000,8000,"Male"
"3/22/2016 10:41:28","Insurance Company","Senior Software Developer",9,16,97000,0,0,0,"Male"
"3/22/2016 10:41:49","","Scrum Master",2,5,65000,0,0,0,"Male"
"3/22/2016 10:43:24","","Senior Software Engineer",4,21,140000,0,10000,0,"Male"
"3/22/2016 10:46:39","","Network Engineer",3,0,70000,0,0,0,"Male"
"3/22/2016 10:49:02","","dos",0,0,1,0,0,0,""
"3/22/2016 10:49:24","","Mechatronics Engineer",2,4,35000,0,1000,1000,"Male"
"3/22/2016 10:50:32","","Senior iOS Developer",3,7,99272,0,0,0,"trans man (stealth)"
"3/22/2016 10:51:34","","Marketing Automation Executive",15,7,50000,0,0,0,"Male"
"3/22/2016 10:51:57","","Systems Administration",2,4,50000,0,0,0,"Male"
"3/22/2016 10:53:15","Teradyne","Senior Software Engineer",5,30,190000,0,0,25000,"Male"
"3/22/2016 10:59:51","","Director of Growth Marketing",1,4,90000,0,0,0,"Male"
"3/22/2016 11:00:14","Yahoo","Sales Implementation Associate |||",3,10,145000,10000,10000,35000,"Male"
"3/22/2016 11:01:44","","Application Security Architect",1,9,225000,0,0,0,"Male"
"3/22/2016 11:04:01","","Data Scientist",2,2,85000,0,0,0,"Female"
"3/22/2016 11:20:33","","Web developer",4,4,37000,0,0,0,"Male"
"3/22/2016 11:21:34","Bmw","Senior engineer",1,0,90000,0,0,0,""
"3/22/2016 11:21:35","Bmw","Senior engineer",1,0,90000,0,0,0,""
"3/22/2016 11:24:52","Emarketer","VP Business Development",5,10,65000,0,2500,0,"Male"
"3/22/2016 11:25:15","","qwe",0,0,123,0,0,0,""
"3/22/2016 11:30:11","","UI Engineer",15,10,105000,0,0,0,"Female"
"3/22/2016 11:35:06","Mid level Startup","Member of Technical staff",3,10,142000,10000,0,0,"Male"
"3/22/2016 11:38:10","","Product Specialist",0,1,60000,0,10,0,""
"3/22/2016 11:38:44","Trading Technologies","Principal Software Engineer",9,13,159000,0,0,0,"Male"
"3/22/2016 11:45:58","","Software Engineer",2,3,34000,0,1500,0,"Male"
"3/22/2016 11:46:03","","Senior Product Manager",5,4,42500,0,3000,0,""
"3/22/2016 11:47:43","Amazon","Software Dev. Mgr.",4,7,160000,100000,0,280000,"Male"
"3/22/2016 11:53:15","ION Trading","Software developer",2,0,30,0,1,0,"Male"
"3/22/2016 11:57:18","","Devops",2,2,420000,0,0,0,"Male"
"3/22/2016 12:01:30","","Software Developer",1,3,50000,0,1000,0,"Male"
"3/22/2016 12:03:27","Big Evil Corporation You Have Heard Of","Sr. Java Developer",5,15,115000,0,0,0,"Male"
"3/22/2016 12:05:28","Groupon","Senior Software Engineer",1,10,110000,0,0,0,"Male"
"3/22/2016 12:07:29","","Senior Engineer",4,21,160000,70000,18600,0,"Male"
"3/22/2016 12:08:28","Wipro","Project Engineer",2,2,400000,0,0,0,"Male"
"3/22/2016 12:12:07","","Software Engineer",0,3,160000,0,0,0,"Female"
"3/22/2016 12:13:51","IBM","Software Engineer",7,9,120000,2000,0,8000,"Male"
"3/22/2016 12:18:55","","Senior Business Intelligence Developer",0,0,93000,0,0,0,"Male"
"3/22/2016 12:31:33","","Software Engineer II",1,5,100000,1500,5000,1750,"Male"
"3/22/2016 12:43:11","","Python developer",1,15,34200,0,3800,0,"Female"
"3/22/2016 12:50:29","","Database Analyst",1,5,100000,0,0,0,"Male"
"3/22/2016 12:51:52","","Software Engineer",2,4,64000,0,0,0,"Male"
"3/22/2016 12:56:31","日月光","資深工程師",0,15,800000,40000,80000,0,"Male"
"3/22/2016 12:57:34","Google","Software Engineer",15,5,155000,30000,15000,350,"Male"
"3/22/2016 13:07:07","","Junior Web Developer",75,3,41600,0,0,0,"Female"
"3/22/2016 13:14:07","Tom","Tom",58,25,250000,250478,150000,0,"Female"
"3/22/2016 13:17:20","HitFox Group","Developer",15,2,45000,0,0,0,"Male"
"3/22/2016 13:19:48","","Software Engineer ||",25,25,118000,0,0,0,"Female"
"3/22/2016 13:23:14","","Principal Software Engineer",1,13,110000,0,10000,5000,"Male"
"3/22/2016 13:26:53","","Software Engineer",1,2,44000,0,0,0,"Male"
"3/22/2016 13:32:22","Lufthansa","IT Security Specialist",15,10,65000,0,5000,0,"Male"
"3/22/2016 13:33:09","","Software Developer",2,2,68000,0,5000,1000,"Male"
"3/22/2016 13:42:54","","Performance Engineer",1,12,450000,0,0,5,"Male"
"3/22/2016 13:46:16","UnderArmour Connected Fitness","Senior Software Engineer",2,15,130000,0,15000,0,"Male"
"3/22/2016 13:47:02","","Dev Team leader",3,8,30000,0,0,15000,"Male"
"3/22/2016 13:53:38","","Principal Software Applications Developer",0,8,125000,5000,0,0,"Male"
"3/22/2016 13:58:13","Deloitte","Junior Manager",0,6,51192,1500,0,0,"Male"
"3/22/2016 14:01:37","1","1",1,1,1,1,1,1,"Male"
"3/22/2016 14:02:29","Microsoft","SDE II",12,8,125000,15000,0,0,"Male"
"3/22/2016 14:04:58","","Web developer",0,5,56500,0,0,0,"Male"
"3/22/2016 14:12:51","","Senior Web Developer",3,3,85000,0,0,0,"Male"
"3/22/2016 14:26:09","Intel","Software Architect",3,10,80000,0,20000,5000,"Male"
"3/22/2016 14:29:53","Cisco","Software Engineer",1,4,50000,0,4000,0,"Male"
"3/22/2016 14:35:49","Insidesales.com","Software Engineer",15,4,70000,0,0,0,"Male"
"3/22/2016 14:35:54","Counsyl, Inc.","Software Engineer",2,4,110000,10000,0,18000,"Male"
"3/22/2016 14:36:41","intel","sysadmin",4,20,80000,0,0,0,"Male"
"3/22/2016 14:47:42","IBM","Senior Engineer (Band 9)",10,15,146000,0,5000,0,"Male"
"3/22/2016 14:54:31","N/A","Senior Software Engineer",15,15,135000,10000,8000,12000,"Male"
"3/22/2016 15:04:22","unionized tech nonprofit","program manager",1,10,59800,0,0,0,"Female"
"3/22/2016 15:04:38","Capita","Technical Architect",8,25,68000,0,0,0,"Male"
"3/22/2016 15:10:08","The Charlton Group","SysAdmin",9,14,85000,0,3,0,"Male"
"3/22/2016 15:16:50","","Marketing Executive",1,2,28000,0,0,0,"Male"
"3/22/2016 15:21:03","","Software Engineer",0,0,96000,10000,8000,0,"Male"
"3/22/2016 15:51:20","Fortune-500","Tech Lead",5,25,126000,10000,3000,15000,"Male"
"3/22/2016 15:53:04","","Full-stack developer",0,0,80000,0,0,0,""
"3/22/2016 16:01:12","","Application Specialist",0,0,40000,0,0,0,""
"3/22/2016 16:21:02","Gameloft","Gameplay developer",3,9,25000,0,0,0,"Male"
"3/22/2016 16:29:30","Intercom","2",2,6,90000,10000,10000,10000,"Female"
"3/22/2016 16:43:46","","Senior Web Developer",0,11,42000,0,0,0,""
"3/22/2016 16:58:47","","Sr. Software Engineer",0,12,160000,0,16000,0,"Male"
"3/22/2016 17:01:23","SF","Software",1,1,100000,0,0,0,"Male"
"3/22/2016 17:02:54","","software engineer",5,18,112000,0,15000,0,"Male"
"3/22/2016 17:11:01","","PLC programmer",0,1,20000,0,0,0,"Male"
"3/22/2016 17:13:28","","Software Engineer",175,175,39000,0,0,0,"Male"
"3/22/2016 17:17:34","Cisco Systems","Software Engineer",1,5,105000,10000,5000,0,"Male"
"3/22/2016 17:18:23","Cisco Systems","Software Engineer",0,3,118000,5000,6000,0,"Male"
"3/22/2016 17:21:40","Microsoft","Prototyper",5,8,138000,25000,8000,8000,"Male"
"3/22/2016 17:23:20","Startup","Principal Software Engineer",2,8,130000,0,0,0,"Male"
